pincode,city,avg_rainfall,heavy_rain_days,avg_wind_speed,avg_pressure,storm_days,avg_aqi,disruption_frequency_score
274044,Mumbai,7.09,46,22.36,1007.62,6,73.63,0.6447271977796446
746081,Delhi,-3.09,11,21.61,1005.88,1,109.49,0.5724413687154283
245998,Kolkata,-2.89,9,14.65,1007.77,0,114.29,0.5775928251881065
922974,Lucknow,-5.69,4,11.08,1005.89,0,66.29,0.32757161228420106
316656,Kolkata,-3.59,10,17.26,1014.78,4,113.68,0.5991974527181394
953047,Bengaluru,15.71,0,17.95,1011.37,4,133.3,0.6279499999948768
316995,Chennai,0.25,16,18.48,1007.19,1,116.64,0.6356193846687862
944565,Ahmedabad,-6.26,14,16.55,1006.31,0,92.87,0.51013891837899
162241,Hyderabad,8.09,5,12.64,1014.29,2,126.79,0.6195554212706634
697766,Lucknow,-15.14,2,13.75,1011.49,0,91.53,0.43083249590273603
467856,Chennai,8.21,16,23.92,1009.74,8,113.01,0.6510484946782285
658136,Chennai,19.97,15,16.36,1010.62,0,82.28,0.46778206885908935
394739,Kolkata,16.41,3,13.6,1009.02,0,97.06,0.46222775333798144
725850,Bengaluru,1.06,0,22.45,1011.65,1,134.21,0.6184199248705365
664939,Ahmedabad,-2.97,18,14.12,1015.19,2,118.09,0.6590077522417682
276556,Chennai,1.68,15,13.78,1008.32,4,72.43,0.44105781008538925
439375,Jaipur,6.7,0,15.33,1009.41,0,116.76,0.5340413546430138
838253,Mumbai,5.58,40,21.87,1007.35,7,95.33,0.7119626836912302
406849,Hyderabad,-8.4,4,17.24,1010.1,0,103.32,0.4969452687786183
403387,Bengaluru,2.52,0,16.38,1015.14,1,90.97,0.4206270300137491
700556,Bengaluru,4.01,2,17.8,1015.05,0,113.18,0.5298276108742458
380329,Jaipur,-11.53,3,16.52,1006.97,1,114.73,0.5475999342434837
999695,Chennai,-2.54,12,16.56,1006.37,3,86.3,0.48162775204840785
639403,Pune,-2.36,3,20.99,1009.39,3,122.36,0.5916730308005124
812296,Delhi,-27.0,0,22.29,1007.17,0,114.0,0.5213988304906897
954779,Bengaluru,-7.09,0,12.99,1013.11,0,116.53,0.5329581661591514
199850,Chennai,-10.05,11,19.67,1002.11,7,113.35,0.6175219687998587
242175,Pune,-14.09,0,23.46,1012.95,0,104.5,0.47795256887907994
886530,Chennai,-12.78,20,19.73,1010.21,3,66.77,0.4410881868668481
923856,Mumbai,1.83,40,17.86,1012.16,5,83.55,0.6489503671880971
531589,Chennai,2.59,9,19.68,1005.31,4,94.47,0.5052513396060222
162165,Bengaluru,-8.85,0,18.01,1019.54,0,88.31,0.4038941846672677
390794,Ahmedabad,22.81,3,14.25,1007.2,0,107.15,0.5083733290903496
787757,Lucknow,5.06,7,13.77,1004.53,0,121.65,0.59907308995786
233051,Lucknow,6.45,0,17.29,1005.12,1,106.19,0.49024369959064684
835499,Hyderabad,15.18,2,18.97,1008.56,1,110.79,0.5235076768063028
239136,Kolkata,-4.82,6,17.12,1008.82,1,122.18,0.5999936073580665
361805,Bengaluru,0.97,0,17.63,1009.94,0,111.89,0.5117685722296279
253347,Ahmedabad,8.31,15,15.73,1008.89,2,95.46,0.5372336282671253
845951,Ahmedabad,-14.01,24,20.31,1006.65,3,120.68,0.7120125185915369
437742,Ahmedabad,-6.08,19,18.1,1015.58,6,113.88,0.6641621016959005
968726,Kolkata,18.86,15,14.08,1008.9,0,136.78,0.7170827776483585
359579,Delhi,-0.77,0,16.27,1007.65,1,89.24,0.41270767583186463
898462,Delhi,1.53,0,15.6,1009.94,0,98.04,0.44841372748378056
984532,Bengaluru,-3.93,0,17.62,1013.39,0,117.9,0.5392546930720699
809083,Bengaluru,8.28,0,16.71,1011.02,3,74.49,0.35441337786378846
511776,Delhi,-18.57,8,16.32,1006.53,0,62.89,0.33644699844045417
613234,Delhi,-2.31,0,15.55,1004.67,0,107.37,0.49105537191177034
249077,Jaipur,0.75,0,15.59,1012.77,0,73.65,0.3368571149360451
705474,Kolkata,6.46,5,16.05,1009.92,2,94.14,0.47021153493237444
763121,Mumbai,7.36,34,23.47,1004.7,6,91.66,0.6539929611914207
381770,Kolkata,16.27,8,18.48,1010.51,0,117.93,0.5881617701939428
758309,Delhi,1.34,2,18.45,1014.36,0,108.42,0.5080750506622371
534346,Bengaluru,-7.19,8,16.5,1013.37,4,62.87,0.3546283352144942
493396,Hyderabad,17.6,2,19.26,1012.15,0,97.15,0.4565404417082754
573947,Mumbai,26.25,44,23.5,1000.72,11,97.91,0.7664567373201051
179184,Bengaluru,6.82,0,20.49,1010.01,0,139.07,0.6360658134185554
764406,Hyderabad,3.39,7,17.27,1006.49,1,114.51,0.5709788050269449
933197,Lucknow,-2.38,1,17.64,1007.49,0,104.62,0.48460300792721295
906233,Delhi,13.14,0,17.47,1004.92,4,85.1,0.40751832484740697
197616,Mumbai,10.99,34,15.49,1014.03,9,73.95,0.5867414822743303
522419,Pune,-4.3,7,18.22,1008.22,0,79.23,0.40506650464355415
640659,Bengaluru,-11.28,4,13.74,1011.77,3,89.85,0.449038487640545
886224,Mumbai,18.2,32,17.93,1008.93,9,110.89,0.7434998197409033
391740,Ahmedabad,12.75,13,10.15,1011.21,0,95.67,0.5168406053201505
828449,Ahmedabad,6.18,16,14.0,1007.93,2,97.11,0.5508627302170578
486999,Bengaluru,4.06,3,15.06,1012.07,3,132.59,0.6384564419578719
576782,Ahmedabad,-3.46,17,16.28,1004.31,3,102.29,0.585226795939503
611751,Pune,22.6,4,21.81,1009.85,1,110.44,0.5340663018075018
443187,Hyderabad,5.97,0,19.02,1009.84,0,108.57,0.49657812139809304
710224,Jaipur,0.19,3,16.04,1007.82,0,91.36,0.4361242790780122
102593,Ahmedabad,-0.17,15,10.39,1005.34,1,96.07,0.5354339164117187
911739,Chennai,-8.78,10,17.43,1006.94,5,105.69,0.567247952449635
988319,Delhi,6.15,4,13.99,1011.13,0,80.32,0.39174450177096903
868316,Lucknow,12.11,3,16.78,1005.1,0,115.43,0.5462543227512011
197666,Pune,17.91,0,12.43,1006.75,2,101.24,0.4721964082719047
866437,Mumbai,-1.61,36,18.75,1009.26,7,66.54,0.5558673423823195
580718,Ahmedabad,-9.19,16,14.57,1010.1,1,88.62,0.5074697412214223
765678,Delhi,-9.08,17,19.09,1010.75,0,132.23,0.708465030100403
796405,Kolkata,12.9,8,12.85,1004.44,0,70.6,0.37169655745879165
831160,Bengaluru,17.13,2,19.24,1012.98,0,86.89,0.4096172761006407
475623,Ahmedabad,-0.94,17,15.27,1008.95,2,94.03,0.5428685802410185
991401,Bengaluru,-0.06,0,22.75,1007.29,1,103.18,0.47648808762822475
166407,Delhi,-9.32,4,14.45,1007.58,0,123.55,0.5894534735794291
934328,Pune,-5.31,2,12.48,1007.16,1,123.54,0.5818185261177563
660384,Ahmedabad,11.42,10,17.31,1009.22,0,137.68,0.6907092927358411
517035,Mumbai,8.25,25,20.71,1013.01,6,91.58,0.5987781318438344
328411,Mumbai,1.05,46,19.61,1010.62,4,93.49,0.7263857716839697
550513,Hyderabad,0.99,0,15.8,1013.31,0,89.67,0.4101377069727125
964915,Chennai,-1.8,15,19.33,1011.53,2,81.56,0.47367203667843794
322142,Pune,-2.36,0,17.16,1009.15,0,102.18,0.4673318408469917
618746,Mumbai,-2.36,47,21.71,1005.61,7,95.85,0.7570169366623787
381581,Mumbai,26.48,44,17.14,1008.92,8,114.34,0.8278475610803316
438548,Hyderabad,2.42,1,17.16,1011.41,0,103.48,0.47939279323673245
968581,Hyderabad,9.6,0,17.56,1011.46,2,82.76,0.387655916414048
397368,Pune,-3.42,0,17.9,1008.33,2,108.38,0.5048510755263915
454161,Ahmedabad,6.25,15,18.15,1010.86,1,126.31,0.6737494854330274
673896,Chennai,12.51,14,18.88,1009.27,5,112.93,0.6247534498463858
706007,Ahmedabad,-10.14,19,17.73,1001.81,3,138.6,0.7634876180135458
236937,Kolkata,-21.18,4,23.26,1012.42,0,99.59,0.47989780709793695
693643,Chennai,16.39,13,17.89,1005.14,6,103.13,0.578381815918087
993829,Kolkata,9.92,8,12.42,1003.52,0,114.79,0.5737855336371477
608913,Hyderabad,-1.27,0,16.12,1007.04,1,83.69,0.3873258037627203
926596,Delhi,-2.34,9,13.34,1009.9,2,56.69,0.3233282983792311
460437,Delhi,-3.75,0,20.25,1004.91,0,131.67,0.6022007267368001
815707,Hyderabad,-14.63,7,12.65,1017.37,2,97.15,0.49617242648007326
899281,Pune,6.54,5,19.28,1011.37,0,87.76,0.4318946532105793
150760,Bengaluru,11.01,0,14.66,1009.01,2,112.13,0.5220131861653305
148174,Pune,-12.12,12,19.22,1002.29,0,104.91,0.5530199086393542
204411,Kolkata,12.68,5,13.09,1004.42,1,83.06,0.4149509498914878
756596,Delhi,-8.2,1,13.99,1011.42,2,73.62,0.35193828571150776
921967,Kolkata,10.39,7,19.72,1008.7,0,71.26,0.36862291990925755
977345,Pune,-6.92,10,21.45,1010.69,0,121.19,0.6152702977148411
581906,Chennai,-3.62,16,20.07,1007.53,5,103.83,0.5953385351627624
117072,Pune,7.63,0,12.28,1011.79,3,86.8,0.4107216991827904
230272,Mumbai,-7.88,33,23.14,1007.7,6,103.71,0.7030368044507739
999312,Chennai,9.77,10,21.23,1012.67,2,117.79,0.6088445963222695
265657,Lucknow,-3.95,2,11.47,1011.24,2,81.36,0.39345273953203214
562721,Ahmedabad,1.7,24,19.34,1004.52,0,129.58,0.7390015536235577
578693,Chennai,36.17,29,19.45,1013.47,3,98.01,0.6388477641561073
100708,Hyderabad,-3.99,2,15.62,1007.59,0,98.54,0.46286763440257
548580,Kolkata,-8.81,10,13.89,1008.8,2,65.37,0.3691005461778354
312146,Jaipur,-14.21,0,18.37,1009.78,0,127.38,0.5825906569160837
822040,Bengaluru,16.96,6,19.82,1012.05,5,59.5,0.3315875103472207
238320,Ahmedabad,-2.43,25,13.28,1008.6,1,71.05,0.4820016475408023
781571,Kolkata,-6.16,5,16.26,1005.96,3,79.24,0.406623559740999
416528,Chennai,8.93,10,14.93,1008.59,5,103.2,0.555864369741685
266699,Bengaluru,-13.46,0,14.29,1012.07,1,135.07,0.6223326497660451
387330,Delhi,11.13,0,16.36,1006.58,1,114.39,0.5277653970084343
197874,Pune,-2.74,0,17.64,1008.64,0,86.66,0.3963735196699903
786385,Ahmedabad,18.22,16,16.11,1005.86,3,121.78,0.668279556913858
477943,Pune,7.45,10,21.94,1014.5,4,99.9,0.5361994129481467
362552,Bengaluru,10.42,0,14.41,1006.37,0,70.03,0.32029704632380473
186424,Kolkata,13.26,5,19.62,1006.05,0,100.31,0.48927378085158596
489906,Bengaluru,-3.11,0,14.77,1014.83,1,89.29,0.4129793336747965
796787,Ahmedabad,4.36,11,20.09,1012.7,3,98.53,0.5314300578675935
780432,Bengaluru,2.48,1,17.5,1012.59,0,84.44,0.3923033796122227
273565,Pune,-4.37,1,15.73,1008.74,3,97.02,0.46355584656068816
154302,Pune,10.57,0,18.13,1012.27,1,109.04,0.503283871342986
515594,Ahmedabad,14.53,11,16.64,1002.9,3,93.86,0.5101020321602604
755993,Bengaluru,-1.02,5,17.35,1012.44,2,112.24,0.5529903111118167
420349,Chennai,10.1,11,20.31,1005.75,5,96.16,0.5297426539597676
861253,Kolkata,0.8,4,14.58,1009.85,3,89.87,0.44917206761983414
833417,Mumbai,-8.89,39,17.44,1006.34,3,92.31,0.6737531064356203
891918,Bengaluru,1.6,8,16.41,1012.86,2,80.49,0.4260507728390706
345517,Jaipur,2.95,1,14.58,1011.07,4,67.46,0.3329368028362709
550081,Hyderabad,19.19,6,18.25,1012.8,1,116.11,0.572215736409575
787326,Delhi,5.68,0,8.82,1010.02,0,115.15,0.5266689578277491
195629,Pune,12.57,0,17.13,1015.16,0,80.94,0.3701855294015043
837880,Bengaluru,18.92,0,15.5,1011.72,0,82.55,0.3775716482111879
199807,Chennai,-1.52,14,16.83,1007.34,7,99.79,0.5737847362110137
101139,Pune,6.58,5,18.1,1009.08,6,140.97,0.7026858157896779
323788,Kolkata,15.49,2,16.87,1009.75,0,114.6,0.5363583366306581
599968,Hyderabad,10.18,0,17.51,1005.14,0,77.38,0.3539251235541108
181724,Bengaluru,2.35,4,19.75,1010.69,2,103.03,0.5047872268007505
239145,Kolkata,13.77,1,19.46,1007.81,0,112.54,0.5208024915253938
722518,Chennai,9.18,12,18.31,1011.08,1,87.31,0.47709903809544346
337178,Chennai,-14.44,8,17.34,1010.3,6,76.42,0.42576703161359986
644676,Jaipur,24.02,7,9.96,1010.75,0,126.24,0.6200729719505343
813013,Kolkata,7.13,9,15.64,1011.6,0,86.21,0.4491939516485645
566686,Kolkata,6.2,6,16.4,1010.3,6,76.36,0.4132641148232882
109738,Kolkata,5.83,11,12.04,1008.28,4,98.79,0.5372108193534242
108454,Chennai,7.27,3,20.11,1005.74,6,100.72,0.5063882005294357
829386,Delhi,-5.47,0,18.98,1012.05,6,108.51,0.5237456668843582
460263,Pune,-9.23,4,13.05,1010.23,0,122.34,0.5839344692950542
956800,Lucknow,-2.96,6,16.5,1009.3,0,81.49,0.4092771277895875
226451,Kolkata,4.22,10,13.77,1009.99,4,89.43,0.4883063415262308
542828,Delhi,-1.28,0,18.48,1013.02,0,111.84,0.5115078147366131
827744,Hyderabad,11.09,10,15.0,1006.97,0,104.42,0.5385699565509636
238595,Pune,-0.27,4,16.89,1008.56,0,124.35,0.5931416023472157
600905,Chennai,-4.83,9,20.04,1013.39,2,98.07,0.5125675178399623
174268,Hyderabad,3.4,0,18.38,1009.67,0,86.86,0.39725579812654793
340068,Hyderabad,9.02,9,18.98,1009.05,0,119.42,0.6010856622742673
501677,Mumbai,-12.13,37,19.08,1005.66,4,100.82,0.7050552121383491
193670,Delhi,-11.79,1,12.74,1005.54,0,132.22,0.6108426363726229
866260,Jaipur,-2.71,6,11.23,1009.78,2,133.52,0.6563938106053178
945106,Mumbai,7.95,40,18.21,1008.65,8,118.92,0.8244399660436145
207402,Mumbai,13.85,44,17.34,1008.19,7,136.26,0.9235343276869528
208214,Hyderabad,-5.9,1,17.21,1010.49,0,73.35,0.3415873621895222
428572,Hyderabad,8.32,9,13.19,1008.55,1,114.42,0.5827575691092052
485416,Hyderabad,1.09,6,15.63,1004.54,0,87.4,0.4363325905819129
413791,Delhi,3.36,0,9.24,1007.88,2,124.61,0.5790848481516616
243790,Lucknow,2.82,0,17.23,1012.26,0,98.16,0.44896594661057
501312,Jaipur,-27.36,0,15.25,1004.87,0,79.35,0.3629424093076532
911032,Hyderabad,-2.85,5,18.0,1010.02,0,95.33,0.4664825073999614
952878,Jaipur,3.77,2,19.13,1006.69,2,80.26,0.38842461109903087
889743,Jaipur,10.55,4,18.52,1010.93,3,121.53,0.5939745973965964
239613,Jaipur,-0.53,1,17.31,1011.26,2,103.28,0.487609813254549
772741,Lucknow,9.1,12,10.71,1007.75,0,108.1,0.5676158019909161
810029,Kolkata,5.37,3,17.81,1009.65,0,95.44,0.45479763072410573
249792,Jaipur,-0.8,1,15.69,1005.27,2,134.29,0.6294671273459623
171734,Hyderabad,2.12,6,11.98,1007.81,0,85.61,0.4281369359874546
656278,Chennai,7.5,15,21.3,1006.15,5,121.4,0.6696071580593533
690653,Pune,2.63,7,16.24,1015.92,3,99.83,0.5130021565702907
108886,Bengaluru,-0.41,16,18.15,1016.77,2,49.36,0.33249595386130637
739966,Hyderabad,4.52,3,11.71,1010.51,1,132.15,0.6272690433393718
781595,Hyderabad,17.72,2,15.17,1007.45,0,107.46,0.5036787017730543
272088,Bengaluru,12.48,1,22.62,1013.69,0,89.03,0.4132983750538747
561477,Delhi,9.31,15,17.95,1005.41,0,116.26,0.623192081330309
468247,Mumbai,16.8,47,24.11,1004.74,5,81.71,0.6832143057034873
857524,Pune,7.71,7,19.74,1009.76,0,140.01,0.6830572622782531
323404,Lucknow,5.91,5,13.69,1005.4,0,94.91,0.4645804619019152
758589,Pune,-8.82,0,16.4,1008.64,0,98.26,0.4494312682972325
884616,Mumbai,3.52,27,22.89,1006.2,7,85.19,0.5862981136550962
258727,Bengaluru,14.7,6,19.24,1007.17,1,88.19,0.444504015536852
531709,Delhi,6.13,0,22.93,1010.67,0,119.16,0.5450136318614954
746002,Kolkata,0.59,10,10.18,1005.81,1,88.03,0.4681550590700563
819916,Kolkata,-9.51,16,14.32,1001.63,2,92.23,0.5285653422469428
563873,Delhi,-10.15,0,17.55,1003.24,0,119.15,0.5449650323732365
327797,Delhi,-6.03,0,21.25,1008.25,0,102.21,0.46746837342590875
190898,Jaipur,28.34,3,12.09,1004.68,2,122.88,0.5894476531242309
205345,Hyderabad,6.02,7,12.07,1014.82,0,85.19,0.43232256757165843
246814,Lucknow,14.73,1,13.48,1010.99,0,99.15,0.4595860680574947
888996,Mumbai,10.57,30,21.06,1010.39,4,84.98,0.5898928904510325
229139,Kolkata,4.44,4,10.95,1006.94,1,117.41,0.5659833979819793
718213,Ahmedabad,2.63,14,18.9,1011.41,0,118.8,0.6287222552378278
865470,Hyderabad,12.81,7,13.51,1010.53,4,90.34,0.474165309332372
502686,Chennai,-1.54,6,19.87,1008.19,7,80.52,0.43686660238928265
468611,Pune,11.51,7,16.65,1005.39,0,112.37,0.5566253237088995
550246,Delhi,2.73,0,18.43,1012.79,0,72.91,0.3334476593472082
429780,Lucknow,30.51,1,10.43,1009.24,0,80.05,0.37224432801634927
929504,Hyderabad,-20.98,1,18.31,1010.79,0,57.81,0.27052291916394816
246622,Kolkata,-3.18,14,17.26,1010.41,1,106.64,0.5776851818291638
359822,Delhi,7.43,0,17.12,1005.11,0,86.43,0.39528090231988405
390421,Jaipur,21.14,0,13.7,1015.26,3,92.61,0.4373037621612631
775933,Pune,0.89,0,19.16,1011.26,2,127.01,0.5900540005116602
188341,Jaipur,-1.52,0,16.5,1011.38,0,100.88,0.46138321414204403
360221,Kolkata,12.73,4,13.11,1005.43,2,66.01,0.3354693002056632
680278,Kolkata,-15.3,4,13.4,1003.41,0,72.58,0.35633385582865834
730193,Delhi,8.75,0,10.64,1009.0,1,110.38,0.5094361272393688
729153,Pune,-4.16,2,14.27,1015.03,0,86.87,0.4095301951490564
856211,Ahmedabad,-3.29,14,14.32,1011.55,2,127.84,0.6792008364960714
737107,Ahmedabad,1.23,14,15.42,1004.49,2,103.41,0.5674717692205714
398761,Chennai,3.13,9,18.34,1008.38,3,111.25,0.5774501231414478
916808,Kolkata,-8.45,3,11.55,1000.92,0,83.38,0.3996462786319057
824016,Lucknow,-5.62,8,17.2,1002.14,3,90.66,0.47717393196802854
128127,Bengaluru,5.47,7,24.27,1013.36,0,95.83,0.4809696598066352
989079,Jaipur,-3.2,10,17.44,1007.74,1,96.29,0.5059758207583388
988217,Bengaluru,15.23,5,23.87,1011.21,0,132.57,0.6368360774908143
790388,Hyderabad,8.13,9,15.47,1013.58,0,69.34,0.37200489999721936
416302,Delhi,10.13,7,16.47,1006.03,1,58.04,0.3127011862684552
315425,Delhi,-6.9,4,19.25,1014.59,0,120.19,0.5741123528857514
642899,Hyderabad,-0.73,7,15.32,1005.58,0,79.14,0.4046552131712404
736408,Delhi,-14.22,0,14.01,1005.89,0,71.73,0.3280816095175357
634273,Mumbai,7.5,38,21.68,1006.18,8,115.2,0.795219522011348
297810,Chennai,12.0,21,20.3,1001.88,2,95.05,0.5719533149859758
884170,Chennai,-2.8,19,18.57,1005.24,3,154.43,0.8358986723673073
510780,Bengaluru,-7.0,5,13.63,1009.27,2,104.53,0.5177204790565184
409898,Jaipur,11.42,0,13.62,1012.02,0,108.74,0.49732636100396077
777558,Bengaluru,12.85,0,18.17,1014.19,1,114.83,0.5297731349006201
157219,Hyderabad,1.22,0,19.05,1011.62,0,68.28,0.3123038811133024
921875,Pune,4.87,5,17.85,1003.36,1,113.79,0.5554927077631555
932336,Hyderabad,-2.38,10,16.84,1009.24,0,104.63,0.5395157065374114
350967,Bengaluru,5.91,7,18.38,1016.67,6,137.45,0.6987611298799149
618927,Ahmedabad,-6.25,14,17.74,1005.45,1,83.96,0.47396377487652896
504630,Pune,-7.51,7,15.63,1013.27,2,55.14,0.3040176472085584
218220,Pune,4.96,6,17.0,1006.4,0,92.98,0.4618725307664676
352792,Pune,7.62,1,16.62,1009.32,1,93.62,0.4388651207530165
623850,Ahmedabad,2.81,21,12.84,1010.9,3,69.29,0.45868667977883754
769077,Hyderabad,0.3,0,14.11,1006.68,0,72.18,0.330113774628031
722780,Delhi,23.3,2,18.19,1007.26,1,87.13,0.4152633860517988
174461,Bengaluru,3.06,4,13.95,1012.34,0,121.69,0.5809591257428427
653948,Bengaluru,4.16,4,22.68,1008.5,1,107.78,0.521927960765011
112653,Ahmedabad,-5.56,7,13.84,1001.94,4,113.46,0.5798954712752749
478638,Bengaluru,-2.4,1,21.2,1009.34,0,107.59,0.4981859196194037
431845,Chennai,-10.57,5,17.31,1004.79,3,123.12,0.6073306463748459
238394,Bengaluru,0.9,0,17.39,1012.32,2,82.4,0.3859966861187524
505629,Mumbai,9.57,35,17.72,1009.45,8,127.27,0.832113583270994
979727,Hyderabad,4.62,8,16.56,1009.76,0,96.05,0.4880684962270272
695990,Hyderabad,-4.6,0,20.01,1009.25,0,84.18,0.3850271327836906
541307,Delhi,11.42,11,18.17,1007.27,0,110.72,0.5734797408019033
483162,Kolkata,6.71,0,16.54,1006.61,3,95.34,0.449768047156867
672896,Chennai,26.0,8,20.38,1009.95,7,129.12,0.6713578411615407
816116,Chennai,23.05,14,17.66,1012.6,4,109.64,0.6051413954133456
281162,Kolkata,-3.49,0,13.41,1004.99,2,113.88,0.5299991310427223
899776,Bengaluru,13.82,8,22.98,1011.72,0,101.3,0.5121209420581757
593894,Chennai,1.58,9,16.97,1007.36,3,86.23,0.46297343208645336
907788,Pune,-7.65,2,19.36,1008.71,1,76.33,0.36586304284428445
176537,Pune,-2.66,0,22.85,1007.27,0,86.89,0.3974010093824266
117500,Ahmedabad,-4.96,14,20.57,1015.84,3,68.86,0.4140510359985022
715895,Chennai,0.77,9,20.79,1011.95,5,57.93,0.34268401568039336
170813,Jaipur,-1.19,0,16.79,1006.83,2,92.45,0.43197722553216444
114463,Jaipur,17.29,5,10.74,1009.1,0,79.59,0.39449214711011477
374921,Delhi,7.99,0,15.29,1012.5,2,72.62,0.3413055868159068
326222,Hyderabad,-5.93,10,14.82,1014.53,0,70.28,0.382411480417547
141761,Hyderabad,18.96,4,21.42,1012.28,3,95.4,0.4744534097788942
163406,Lucknow,-15.78,8,16.79,1007.97,1,112.92,0.5698188912586565
927630,Mumbai,0.19,36,21.43,1011.06,10,83.54,0.6473631670119901
517307,Hyderabad,-4.24,0,10.01,1007.91,0,80.39,0.36768185491262506
631219,Bengaluru,1.03,0,19.49,1011.51,2,59.98,0.28347160923806153
400404,Pune,21.09,9,14.43,1012.35,0,121.4,0.6101481968721346
759104,Hyderabad,-0.63,0,17.42,1010.91,1,68.91,0.3197319273321436
847245,Lucknow,4.81,5,9.38,1010.63,0,100.55,0.49039458287479154
625387,Kolkata,3.2,6,10.32,1007.53,0,84.19,0.42162643798842475
904373,Delhi,-0.66,0,10.01,1005.47,1,109.51,0.5054526077927748
535612,Pune,4.19,5,16.8,1010.32,0,90.64,0.44507044594710893
544150,Bengaluru,6.5,3,14.47,1010.71,1,81.45,0.3953740306621155
835901,Hyderabad,-11.77,1,17.13,1008.25,0,115.45,0.5341287483419335
521818,Mumbai,16.34,44,17.71,1005.16,7,111.88,0.8120348587510275
186431,Delhi,5.66,8,14.5,1005.09,0,133.75,0.6605161064602469
771652,Ahmedabad,11.01,2,14.07,1005.92,0,102.07,0.47902275314204135
662628,Jaipur,5.21,0,16.32,1011.39,0,102.46,0.4686401322022398
663772,Delhi,13.82,0,13.84,1006.57,0,128.29,0.5867674176766987
745972,Pune,4.4,0,18.04,1008.53,0,137.68,0.6297099226669511
260097,Ahmedabad,8.01,10,18.93,1011.28,1,88.72,0.47133724238486
390946,Delhi,-5.22,0,15.66,1005.94,0,69.26,0.3167804226310642
187657,Pune,-11.4,0,17.13,1014.4,0,95.7,0.4376936348653493
424960,Bengaluru,7.21,0,13.84,1012.75,0,83.22,0.38061933346649707
182860,Bengaluru,5.24,6,15.24,1008.33,0,118.15,0.5769804416451333
636141,Pune,-3.1,8,17.08,1006.28,1,83.97,0.43742623774348316
313068,Chennai,-4.82,11,20.14,1007.8,2,81.66,0.44969870209514723
947312,Bengaluru,21.49,1,17.46,1004.49,0,54.42,0.25498516378518116
262924,Ahmedabad,12.62,14,12.87,1002.44,4,99.68,0.5595687464464569
662445,Bengaluru,8.21,5,14.5,1009.4,0,104.33,0.5076792225960756
442622,Pune,4.82,5,19.04,1014.99,3,100.36,0.5032079030320543
509711,Hyderabad,1.62,1,17.51,1004.14,1,119.55,0.5574329926190955
714923,Delhi,-12.92,9,17.86,1005.38,0,120.46,0.605817933279456
765105,Pune,-5.12,0,15.91,1010.68,0,105.37,0.48194414057854107
900298,Bengaluru,3.23,4,12.66,1012.83,1,46.58,0.24202411651878733
975064,Jaipur,5.06,9,17.78,1007.46,0,127.54,0.6382136805423492
781406,Lucknow,0.94,0,16.41,1004.45,0,109.12,0.49907121510613467
814138,Ahmedabad,-0.16,17,14.37,1009.61,3,124.38,0.6862856463980913
774396,Kolkata,16.92,6,14.36,1010.18,0,123.77,0.6026861144218317
169326,Ahmedabad,-9.0,10,14.91,1009.45,3,97.6,0.5210953796410096
425236,Lucknow,14.65,0,15.8,1008.86,0,99.03,0.45292805921133994
832614,Chennai,-15.72,22,15.28,1010.27,4,83.1,0.5325418743150483
558737,Hyderabad,2.67,2,12.78,1014.39,0,62.09,0.2961572691410386
865416,Pune,1.81,3,19.87,1007.27,1,137.36,0.6511023289304234
987586,Chennai,30.34,12,13.75,1008.46,8,121.13,0.6637981074866237
350229,Kolkata,4.01,0,19.47,1000.58,0,106.31,0.4862308508182431
160718,Hyderabad,9.82,6,14.74,1014.77,0,88.95,0.4434299855688884
356355,Kolkata,6.86,15,15.99,1007.26,0,120.25,0.641460506498451
190400,Bengaluru,-5.08,10,18.57,1010.39,2,87.12,0.4685821654382037
555589,Mumbai,-6.95,41,24.69,1008.51,8,106.23,0.772471734967622
221620,Bengaluru,-2.85,0,18.53,1010.84,1,68.98,0.32004554548515346
575394,Delhi,1.7,0,16.69,1005.83,2,108.48,0.5053035773460474
742039,Lucknow,13.7,2,20.85,1010.01,2,67.49,0.33000998700950945
738407,Lucknow,-14.18,4,14.15,1005.26,0,46.5,0.23706424458774322
157701,Mumbai,8.32,36,20.32,1011.61,8,99.21,0.7098690562367831
424314,Delhi,3.05,1,18.61,1006.93,0,82.68,0.38427152005928605
798435,Pune,14.57,7,17.32,1010.19,0,134.55,0.658061523722939
877722,Delhi,4.66,5,13.89,1009.23,0,109.49,0.5312692159349164
790017,Bengaluru,3.76,8,23.95,1008.7,0,101.72,0.5140202877088532
876636,Jaipur,19.43,0,15.15,1007.71,0,85.14,0.3893982230650591
284178,Delhi,8.74,2,12.6,1005.87,0,91.33,0.42993367379723313
225245,Delhi,-9.66,0,12.75,1009.76,0,119.67,0.5473337084362466
113280,Pune,15.44,2,14.3,1005.73,2,102.04,0.48805327572419527
842287,Kolkata,4.98,15,12.3,1009.03,3,109.23,0.6047757819933597
243876,Chennai,16.55,8,20.29,1010.28,5,119.69,0.6190910416055787
835575,Jaipur,12.13,2,17.72,1010.13,0,114.93,0.5378385327850737
111901,Pune,10.37,3,17.53,1012.65,0,80.96,0.388595747670514
271790,Ahmedabad,8.73,9,13.26,1014.52,3,68.78,0.3831899193683242
620526,Lucknow,5.12,0,19.4,1005.98,0,95.73,0.43783513244449146
463546,Ahmedabad,1.38,9,16.78,1007.0,2,80.9,0.43404755999301003
648410,Pune,16.29,7,15.11,1005.81,0,112.35,0.5565382127109868
